business_date,temp_mean_f,temp_max_f,temp_min_f,precipitation_in,had_precipitation,snowfall_in,had_snow,windspeed_max_mph,weathercode,weather_description
2025-10-30,57.4,62.5,52.1,1.224,True,0.0,False,17.5,63,Rain
2025-10-31,53.6,59.4,50.3,0.016,True,0.0,False,17.8,51,Light drizzle
2025-11-01,50.5,58.5,45.7,0.0,False,0.0,False,13.6,3,Overcast
2025-11-02,48.0,57.7,39.3,0.0,False,0.0,False,5.4,3,Overcast
2025-11-03,50.6,57.5,43.8,0.012,True,0.0,False,9.7,51,Light drizzle
2025-11-04,51.5,58.8,46.5,0.0,False,0.0,False,14.2,1,Mainly clear
2025-11-05,51.6,63.6,39.4,0.012,True,0.0,False,12.0,51,Light drizzle
2025-11-06,48.9,56.3,40.9,0.016,True,0.0,False,14.0,51,Light drizzle
2025-11-07,47.9,59.0,35.2,0.0,False,0.0,False,12.8,3,Overcast
2025-11-08,57.7,65.2,52.9,0.146,True,0.0,False,8.8,53,Drizzle
2025-11-09,55.8,61.7,49.8,0.039,True,0.0,False,9.8,51,Light drizzle
2025-11-10,50.7,57.4,36.0,0.201,True,0.0,False,10.5,55,Heavy drizzle
2025-11-11,36.2,39.7,32.9,0.028,True,0.193,True,17.7,71,Slight snow
2025-11-12,41.9,48.9,36.3,0.0,False,0.0,False,9.0,3,Overcast
2025-11-13,45.2,50.8,41.7,0.043,True,0.028,True,12.1,71,Slight snow
2025-11-14,43.3,50.2,36.6,0.0,False,0.0,False,11.0,3,Overcast
2025-11-15,42.5,48.3,34.2,0.35,True,0.0,False,8.3,63,Rain
2025-11-16,49.3,55.7,40.3,0.181,True,0.0,False,16.2,63,Rain
2025-11-17,39.1,43.2,34.4,0.0,False,0.0,False,15.7,3,Overcast
2025-11-18,40.4,46.5,33.5,0.0,False,0.0,False,8.8,3,Overcast
2025-11-19,40.9,47.0,36.3,0.185,True,0.193,True,5.9,73,Snow
2025-11-20,37.8,46.3,31.7,0.0,False,0.0,False,3.7,3,Overcast
2025-11-21,44.4,51.8,37.1,0.0,False,0.0,False,8.8,3,Overcast
2025-11-22,46.4,51.3,39.7,0.189,True,0.0,False,7.7,61,Slight rain
2025-11-23,39.0,45.8,30.5,0.0,False,0.0,False,6.8,3,Overcast
2025-11-24,44.4,52.4,39.7,0.0,False,0.0,False,8.3,3,Overcast
2025-11-25,46.4,55.5,37.0,0.39,True,0.0,False,11.7,63,Rain
2025-11-26,56.3,60.1,52.4,0.24,True,0.0,False,11.1,63,Rain
2025-11-27,42.2,51.0,36.4,0.0,False,0.0,False,11.3,3,Overcast
2025-11-28,36.5,42.2,31.9,0.0,False,0.0,False,14.8,2,Partly cloudy
2025-11-29,35.4,42.6,31.7,0.0,False,0.0,False,9.2,3,Overcast
2025-11-30,37.1,41.9,31.1,0.134,True,0.0,False,7.6,53,Drizzle
2025-12-01,37.8,42.9,31.4,0.0,False,0.0,False,10.4,3,Overcast
2025-12-02,34.3,38.7,29.3,0.744,True,0.055,True,10.4,71,Slight snow
2025-12-03,34.4,39.7,29.8,0.0,False,0.0,False,10.2,3,Overcast
2025-12-04,33.2,41.9,26.1,0.004,True,0.028,True,12.4,71,Slight snow
2025-12-05,25.9,30.7,19.9,0.0,False,0.0,False,8.1,3,Overcast
2025-12-06,33.1,39.7,29.2,0.02,True,0.11,True,5.4,71,Slight snow
2025-12-07,34.6,41.0,29.0,0.0,False,0.0,False,6.8,3,Overcast
2025-12-08,28.7,35.2,23.8,0.0,False,0.0,False,11.1,3,Overcast
2025-12-09,25.2,32.1,17.6,0.0,False,0.0,False,9.9,3,Overcast
2025-12-10,37.3,45.0,31.3,0.098,True,0.0,False,11.0,53,Drizzle
2025-12-11,33.6,39.3,28.0,0.0,False,0.0,False,14.3,3,Overcast
2025-12-12,28.6,34.5,23.5,0.0,False,0.0,False,9.8,0,Clear sky
2025-12-13,31.1,38.8,24.4,0.031,True,0.22,True,5.7,73,Snow
2025-12-14,27.4,32.9,18.1,0.469,True,3.28,True,11.2,75,Heavy snow
2025-12-15,20.6,26.2,16.7,0.0,False,0.0,False,10.3,3,Overcast
2025-12-16,22.0,28.0,15.7,0.0,False,0.0,False,7.1,3,Overcast
2025-12-17,30.8,39.5,20.6,0.0,False,0.0,False,8.4,3,Overcast
2025-12-18,35.5,43.2,24.4,0.0,False,0.0,False,6.8,3,Overcast
2025-12-19,49.0,58.2,31.7,1.209,True,0.0,False,23.5,63,Rain
2025-12-20,32.2,36.5,28.5,0.0,False,0.0,False,11.1,3,Overcast
2025-12-21,36.6,46.0,29.0,0.0,False,0.0,False,13.4,3,Overcast
2025-12-22,31.1,37.4,27.0,0.0,False,0.0,False,8.3,3,Overcast
2025-12-23,35.2,39.2,32.4,0.114,True,0.524,True,5.9,73,Snow
2025-12-24,38.3,45.6,30.6,0.0,False,0.0,False,14.8,3,Overcast
2025-12-25,35.9,46.9,28.9,0.0,False,0.0,False,12.9,3,Overcast
2025-12-26,24.6,27.6,20.7,0.354,True,2.48,True,9.0,75,Heavy snow
2025-12-27,26.2,30.3,19.5,0.209,True,1.406,True,9.7,75,Heavy snow
2025-12-28,21.2,35.0,10.8,0.047,True,0.0,False,5.8,53,Drizzle
2025-12-29,38.8,45.4,29.4,0.142,True,0.0,False,14.0,53,Drizzle
2025-12-30,29.7,31.9,26.6,0.0,False,0.0,False,15.6,3,Overcast
2025-12-31,28.1,31.7,25.5,0.0,False,0.0,False,10.1,3,Overcast
